word	Stance_favor	Stance_against
ka	-1.4750858312595483e-09	-7.113275728443114e-07
hisab	6.120349782534618e-10	1.4446015939029166e-08
loge	5.958694093699535e-10	7.814799118932569e-07
ye	7.338613050578147e-11	5.60995601972536e-07
to	-5.456776808188124e-09	-8.870993610798905e-07
tabki	4.534226882846326e-10	4.6050621449467144e-07
bat	-1.7640473526370215e-09	7.380245961030596e-07
hai	-2.3313528885182677e-09	-4.265476673026569e-05
lekin	-6.176761879750359e-10	-2.827012508532789e-07
k	-1.82287407390902e-09	-1.2605048141267616e-05
ki	-1.832004992152747e-09	-7.171923061832786e-05
note	-1.6449530626516662e-09	-1.326603296547546e-06
anese	-1.6171992633928767e-09	6.937574426046922e-07
ye	2.903507434481867e-10	4.950081802235218e-07
ab	6.018789910910982e-10	7.257785910042003e-07
tak	1.1289030821259871e-10	-2.6275898790117935e-07
ka	-5.191391205805473e-10	3.3583324920982704e-07
sabse	-1.2987078079618186e-10	-1.8151215499528917e-06
bada	-1.1537502064840055e-09	4.071476382705441e-07
gotala	-2.108356378371923e-09	-2.0708901502075605e-05
hoga	6.190703505382089e-10	7.825736929589766e-07
notebandi	4.746896764551423e-10	-1.3777440699414e-07
notebandi	-6.66043342789635e-05	0.0004992485046386719
men	-2.5628460207371973e-05	1.8358230590820312e-05
logon	-0.0002952471259050071	0.006238996982574463
ke	-9.337860319647007e-06	1.3589859008789062e-05
paise	-0.003028363920748234	0.005299031734466553
barbad	-1.9751245417864993e-05	0.00013327598571777344
hue	-4.761828222399345e-06	7.510185241699219e-06
to	-2.5247509256587364e-05	0.0001437664031982422
loot	-4.365519998827949e-07	1.4185905456542969e-05
maar	2.6321397399442503e-06	-8.344650268554688e-06
barhegi	-7.463725069101201e-07	0.04238313436508179
aap	2.307592239958467e-06	3.337860107421875e-06
dekhna	2.414345090073766e-06	-1.5497207641601562e-06
abhi	2.480865532561438e-06	0.00017267465591430664
se	2.4531379949621623e-06	7.712841033935547e-05
shru	-7.765508053125814e-05	0.09006762504577637
ho	-2.349447640881408e-06	0.0002186894416809082
http://gayee.law	-0.0034755468368530273	0.009077191352844238
order	4.7062349040061235e-07	1.4424324035644531e-05
tight	2.7799769668490626e-06	-1.0251998901367188e-05
karen	1.3091138271192904e-06	0.00038379430770874023
varna..	-0.00045974241220392287	0.0018342137336730957
mr.	0.0	-7.346113068004228e-22
kejri	0.0	-1.7915924779202612e-22
m	0.0	-4.150496257448807e-21
modi	0.0	-3.3147108258722755e-21
ke	0.0	-9.991786037666515e-21
sath	0.0	-1.8090371334081525e-21
notebandi	0.0	-2.9957526776828577e-22
ka	0.0	1.693950367406753e-23
samarthan	0.0	-1.8830734333026997e-21
kar	0.0	-3.0042779290400174e-22
rha	0.0	2.2967341312155082e-23
hu	0.0	-8.513336402047225e-24
rok	0.0	-1.9127511631071322e-22
sako	0.0	-1.0175834254074092e-22
to	0.0	-3.270675373208939e-23
rok	0.0	-1.8451983532204154e-23
lo	0.0	-2.4554015116149554e-23
dum	2.86102294921875e-06	-2.5087976456378584e-18
ho	0.0	-4.55616082141258e-23
to	0.0	2.7182565916662004e-23
...jai	2.384185791015625e-07	-1.7509265483094372e-19
hind	0.0	-6.064892896051809e-22
jai	0.0	-8.550181886119564e-22
bharat	0.0	-6.246351644352473e-20
jai	0.0	-1.6256826147749005e-20
hooooooo	0.0	-9.294118159908423e-21
is	5.934181590561138e-09	0.0
tarah	-6.203245447977679e-06	1.1682510375976562e-05
wo	-5.31914636781039e-08	1.1920928955078125e-07
apne	-2.5812372683731155e-08	8.344650268554688e-07
gunaaho	-1.656247050618731e-08	2.384185791015625e-07
ko	-7.76802622226569e-09	2.384185791015625e-07
do	-3.536962012162803e-08	0.0
deta,	6.087385706621262e-09	9.5367431640625e-07
desh	3.893549482825165e-09	0.00044029951095581055
jab	-2.1133441663323538e-09	1.1920928955078125e-07
gussa	-1.2817044080293272e-05	0.016483962535858154
mein	-0.0005091342609375715	0.14562761783599854
hota	-2.5028160877127448e-08	5.245208740234375e-06
hai	3.19015835970049e-09	2.384185791015625e-07
toh	-6.581687921425328e-05	8.463859558105469e-05
wo	-6.00293930119733e-08	1.1920928955078125e-07
ro	-4.8615422798548025e-09	2.384185791015625e-07
deta.	-0.0021736922208219767	0.002177119255065918
delhi	-8.473346497339662e-06	-4.341205439573059e-08
me	-1.0578753062873147e-05	-6.500370464124217e-09
notebandi	-4.868952146352967e-06	-3.245403235041522e-08
ke	-3.3595599688851507e-06	-1.1706235980568636e-08
alava	1.996655498714972e-07	-9.964065128542643e-09
koi	4.1864777244882134e-07	-1.0199086020179493e-09
aur	2.1963435870020476e-07	1.4344618826100941e-09
death	6.143257564872329e-07	1.6285102155677578e-09
hui	6.045240183993883e-07	-4.797275323653594e-07
hai??	4.6722257707187964e-07	-1.2537307156890165e-05
dhakkan,	5.440739982986997e-07	-1.3022571909715452e-10
rajniti	6.104352792135614e-07	1.3904339901671392e-09
band	-2.2184005501912907e-05	1.4489717203858277e-09
kare...	4.6393171260206145e-07	1.2346045297206842e-09
aaj	5.468647941597737e-06	7.634339382889266e-09
bahot	1.1732086022675503e-05	7.048696737399496e-09
sare	2.9238517527119257e-06	4.652417118222729e-09
reporter	-1.5270206858986057e-06	2.137352073106058e-09
ki	-7.959964932524599e-06	3.805696202618947e-09
chalaki	-0.0006837830296717584	-4.863044367198199e-08
ke	-1.2538121154648252e-05	6.920463313520031e-09
sath	1.220512331201462e-05	3.3529423681954995e-09
notebandi	1.0794889931275975e-05	-3.409045916669129e-07
phaisle	5.358092039386975e-06	3.3069458282852793e-09
par	2.4586915969848633e-07	-1.0121015137087852e-09
mithi	1.26155555335572e-06	-8.103843640583364e-08
chini	-0.00022357240959536284	-4.952791528012312e-07
ki	-1.9930290363845415e-05	4.2364804997419014e-09
tarah	1.191887986351503e-05	8.11473643835825e-09
rang	6.56822294331505e-06	7.545483349247206e-09
badlte	4.942171472066548e-06	-1.2856732212185307e-07
v	7.734650353086181e-06	-3.2228236079845374e-08
dekha	1.2162448911112733e-05	8.105303095362615e-09
hai	1.2400528248690534e-05	8.113084426497608e-09
notebandi	0.00010216236114501953	-2.6626290061670943e-09
desh	0.006120204925537109	-7.353310138569213e-07
hit	0.9836269021034241	-0.0002714822767302394
ke	3.7550926208496094e-05	-1.295021547775832e-07
liye	0.00028067827224731445	-2.453056868745307e-09
sahi	-8.106231689453125e-06	-4.544882159507324e-08
h	0.00026494264602661133	-1.489777190499808e-10
notebandi	7.092952728271484e-05	-6.0809110436821356e-05
se	8.821487426757812e-06	-8.740390512684826e-06
desh	0.03487139940261841	-0.03468174487352371
aur	-1.7881393432617188e-06	1.7879474398796447e-06
deshwasio	5.805492401123047e-05	-4.6903111069696024e-05
ka	-1.0728836059570312e-06	1.119924718295806e-06
balla	0.1538575291633606	-0.11380211263895035
he	-1.6689300537109375e-06	1.9699091353686526e-06
hoga	-1.9073486328125e-06	1.8715159058046993e-06
notebandi	9.444854676132763e-09	-3.155092258566583e-07
ke	6.017007336822644e-09	-2.1119474240549607e-06
baad	-7.057847994929034e-08	-1.2806776794604957e-06
bankon	1.0385225124309727e-08	1.7422989628812502e-07
me	1.0727359445183993e-08	1.7275839070407528e-07
jama	4.0254408695261645e-09	-2.4216643623731215e-07
hue	1.0669423566866953e-08	1.7377890060288337e-07
.	-1.4642449919222145e-08	9.544169898845212e-08
lakh	-6.910400429660513e-08	-1.917151394081884e-06
crore	-9.587069804695147e-09	-1.253261103784098e-07
rupae	-8.965918674164186e-09	7.588936057345563e-08
-	-1.5785836637860484e-08	-4.031052867503604e-06
http://hindi.seenews.in/?p=	-6.415419306904369e-08	7.121790446262821e-08
pic.twitter.com/bcxatrbxmo	-5.339044761853984e-10	1.0513093684494379e-07
koi	-9.2927443517965e-11	2.8272486782277007e-11
mujhe	-0.0005410180310718715	-4.87208808408468e-07
ye	-3.2429912266707106e-07	-1.0258522920025825e-09
batayega	-2.995251691118028e-08	-3.5596097180956576e-09
ki	1.1887704154389667e-08	-2.502258469871954e-11
notebandi	-8.036115104914643e-06	-3.7045214185127406e-07
se	-4.0666847667125694e-10	7.503928034502394e-13
modi	-1.368663333778386e-06	3.1851913467884074e-11
ji	-2.7877835151457475e-08	-8.04486699479412e-10
ko	-3.022634942340119e-08	4.646352746995319e-12
itna	-1.9348860291756864e-08	5.978786909999201e-12
paresan	-1.363763999506773e-07	-3.8714460970368236e-08
kyo	-4.925036733993693e-08	-1.7939139951295147e-08
kiya	-3.058828923485635e-08	-1.3160809109180605e-09
ja	-3.6079246257259e-09	-8.232935166940791e-11
raha	1.4600026965183588e-08	4.10747998114136e-11
h	2.089643125202656e-09	2.0882807635902445e-11
mujhe	-1.1149126066811732e-08	-0.008498728275299072
bhi	-6.109067953730118e-07	-0.00994497537612915
rona	-7.077002237565466e-07	0.19690954685211182
a	1.329329677446367e-07	-0.011103391647338867
raja	-2.3656014036532724e-06	0.007463634014129639
hai	-4.2558429413475096e-05	0.9584083557128906
notebandi	-7.507547252316726e-06	0.41518861055374146
se	-1.173316150016035e-06	0.06050986051559448
pareshan	-1.811238917071023e-06	0.963833749294281
hai	-8.83219217939768e-06	0.5119621753692627
loog	1.280341450637934e-07	0.004334151744842529
sir	-4.70637973037924e-09	-4.202683978604682e-09
me	-3.496759148902129e-08	-1.1208644012938862e-09
se	1.4314358587341758e-09	1.1180139453115245e-10
sirf	-8.559891995219004e-08	-3.1154154811474655e-09
jeeti	8.183698163577446e-11	1.2171334773380948e-10
hai	-6.065236561880738e-07	-1.5285291921074418e-09
bjp	-1.9762179448434836e-08	-4.90858242940817e-10
matlab	-3.57543029849694e-07	-4.167103551111495e-09
mandate	-1.5443735179587748e-09	-2.1511262215945237e-10
notebandi	-2.085229766635166e-09	-6.045494771456106e-09
ke	1.4582628438120082e-09	6.838672683695535e-11
khilaaf	2.7567381710724703e-09	-4.157957311790028e-11
hai.	-1.4736132314396855e-09	1.0526648996922461e-11
://twitter.com/mohnotgaurav/status/	2.7302564653552963e-09	1.1641016622876421e-10
…	2.2619637274345905e-09	-5.7707685852115276e-11
kaviraj	6.165014929138124e-05	1.1504523627081653e-06
notebandi	6.704191764583811e-05	-2.50815764957224e-06
ke	0.00015102971519809216	-3.3102905945270322e-06
baad	-0.0001989684096770361	-2.2025942598702386e-05
pahle	-0.0022593813482671976	-1.6430911273346283e-05
chunav	7.467878458555788e-05	5.503308670995466e-07
ke	0.0001536734343972057	1.3235352298579528e-06
result	4.072942101629451e-05	1.0690462204365758e-06
aa	-0.0003617065376602113	-2.4978635337902233e-06
chuke	-0.11736540496349335	-0.0016778695862740278
hai..andhvirodhi	0.00011320976773276925	1.2844118373323e-06
gang	-0.00011475496285129339	-0.004448496736586094
ko	-0.00021873081277590245	-7.485848982469179e-06
nakara	-0.0008295247098430991	-0.005241466220468283
ja	-0.023053307086229324	-0.1410599648952484
chuka	-0.0002948903711512685	1.328181269855122e-06
hai.	-0.0002934671356342733	-2.7360350941307843e-05
sir	0.00010287761688232422	-2.162090169122166e-07
aap	-7.62939453125e-06	7.957590142382287e-11
ka	5.1856040954589844e-05	-2.7052466933241703e-08
notebandi	0.0002078413963317871	-2.603460416139569e-07
ka	3.4809112548828125e-05	-8.175923937869811e-09
kadam	6.079673767089844e-05	-1.0140190909169178e-07
bahut	0.00013494491577148438	-3.078506779274903e-05
hi	1.633167266845703e-05	-9.55454293460889e-09
badiya	-7.748603820800781e-06	1.1203192817887953e-09
hai,,,,	0.2575158476829529	-3.9489414120907895e-06
hame	-7.152557373046875e-06	-5.7345239667938586e-12
aap	6.306171417236328e-05	-5.482225340358582e-09
per	3.898143768310547e-05	-2.5273683146309622e-09
garv	-2.86102294921875e-06	1.1778116260074967e-09
hai	-5.602836608886719e-06	7.281114045021297e-10
,,,lekin	-6.794929504394531e-06	9.303259274062725e-10
log	4.315376281738281e-05	1.0210303713620306e-09
preshan	0.0005820989608764648	-7.512711164281427e-08
bhi	5.841255187988281e-05	-4.033670286673896e-09
bahut	0.01925760507583618	-7.790691114450965e-08
hai	0.00014317035675048828	-8.633379593447899e-07
tum	0.0005514682270586491	-1.149317796489413e-08
logon	0.00042618263978511095	2.2871335048080255e-08
ko	-0.00021311093587428331	1.8192942263794976e-08
farak	-0.47375673055648804	-0.0009176685125567019
nahi	-0.012711195275187492	-1.0174494491366204e-05
padna	0.00031995383324101567	-1.684686026237614e-07
chahiye	0.00022084172815084457	-0.04434182122349739
notebandi	-0.026130231097340584	-5.6859146724264065e-08
ka,	-0.002732850145548582	-3.419717842234604e-09
gu	0.0004249379853717983	-3.492928613013646e-09
to	-0.0010732578812167048	-1.3426610166789033e-05
free	0.0008188530919142067	2.758163830662852e-08
mai	0.00075865990947932	-2.0507293641003344e-09
milta	4.0052051190286875e-05	-3.3130621091004286e-07
hai	-0.0007805959321558475	-3.127649250700415e-08
ya	0.0007635921938344836	-0.00014271869440563023
fir	0.0009201797074638307	2.778570795669566e-08
khujli	-0.28270044922828674	-1.1529644325491972e-05
uskebhi..	-0.00025605165865272284	4.717861656899913e-09
ham	0.0	-7.1467471697561624e-12
log	0.021085619926452637	-1.7317847778031137e-07
notebandi	1.1920928955078125e-07	-7.156439885136479e-10
ke	1.1920928955078125e-07	-1.561808841976653e-11
samarthan	0.2262122631072998	-3.851830115308985e-06
me	0.0	1.0698317503155669e-13
hai	2.384185791015625e-07	-1.0028677107504214e-12
aapne	0.0	-1.5973766092410718e-13
note	0.0	-2.0475438564700882e-13
bandi	0.0	7.329418105425645e-14
karke	0.0	5.957719398114875e-14
kale	0.0	-1.677599140333108e-12
dhan	0.0	1.2711441057730588e-13
per	0.0	1.2066053451526004e-13
rok	0.0	9.100791002964251e-14
lagaya	1.1920928955078125e-07	-4.0778952480405306e-13
hai	0.0	6.555168327636654e-14
baut	0.008656620979309082	-6.193808133048151e-08
achcha	1.1920928955078125e-07	1.1514538779920647e-13
kiya	0.0	8.212709483833291e-15
hai	0.0	3.602697431831156e-14
isse	0.0	-2.193010530116002e-12
garibi	0.0	1.0496054844493993e-13
du	0.0	-5.358349939969809e-13
notebandi	-0.0006526993820443749	-0.0016883863136172295
me	-0.00216941861435771	-0.04356367141008377
state	-5.782569132861681e-05	-0.0003986511437688023
bank	-0.0015341504476964474	3.931840183213353e-05
sbi	1.7943993952940218e-06	-0.002095679985359311
ke	1.2278086614969652e-05	8.336768951267004e-05
bahar	-2.8927210223628208e-05	0.0001144891357398592
maaramaari	7.785291018080898e-06	-0.0013526931870728731
http://fb.me/hnvsvwy	1.271337805519579e-05	-7.381079194601625e-05
un	-3.5250974406153546e-07	6.026024834682175e-08
logo	2.6504213224143314e-07	9.337862394431795e-08
se	5.69965266095096e-07	-1.83144976517724e-07
bhi	5.662547550855379e-07	9.387297694729568e-08
baat	-0.00010503939120098948	-0.008723914623260498
kro	-1.4446377463173121e-06	-4.679156972997589e-06
jinhe	-1.0984856544382637e-06	-8.917324834101237e-08
koi	4.197764269520121e-07	-5.9268153052016714e-08
problem	-5.061163392383605e-06	-1.9498726032907143e-05
nhi	5.678618890669895e-07	8.852397570535686e-08
apko	3.333450422360329e-07	1.7007828034820704e-08
sare	-1.5099000847840216e-05	-6.271619440667564e-06
vhi	-7.935677217574266e-07	3.997162778546226e-08
log	2.1909559677624202e-07	-7.159024306702122e-08
kyu	-5.958010660833679e-05	-4.407112282933667e-05
milte	4.4316612957118195e-07	3.9738878854223e-08
h	-2.986376784974709e-06	-4.168877580923436e-07
jinhe	-9.290378670812061e-07	-6.708898467877589e-07
notebandi	3.640686827566242e-07	6.039137190327892e-09
se	2.2310075564746512e-08	-2.5501201150746056e-08
problem	2.947669202058023e-07	-2.8577595401202416e-08
h	-9.765676622919273e-08	-4.716138590765695e-08
hamari	-1.5128349961646137e-11	4.584153195930085e-11
zindagi	2.704566431921407e-11	1.1130080190824287e-10
pehle	1.575842928369653e-11	4.527249408692313e-11
bho	-1.2832004903096106e-10	-1.5717243062596253e-09
rs	3.3040459257449584e-11	3.6318670293411515e-11
par	6.736029095621987e-11	-5.3375170949721e-10
kat	5.272796088640064e-12	-6.293544574376142e-10
rhi	8.62791366129656e-11	-2.5403149028768723e-10
thi,	-1.3234509488313506e-08	-2.149232258830125e-08
aur	5.874019326501667e-11	-6.102271465913134e-11
aaaj	7.469386220648744e-12	-7.536264945429139e-10
bhi	-5.4309702568478e-11	-3.5069527837272574e-10
,	2.055170617021318e-11	9.156657376774291e-11
pehle	-3.6355751742433995e-10	1.1918115105924443e-10
bhi	-3.345385524156086e-09	-6.610625935543624e-11
rs	-1.6224530052788566e-10	-3.416929794664014e-10
ka	-5.899973842815598e-09	-1.977508434780617e-11
petrol	-2.269148069444782e-08	-8.759189817908464e-09
dalta	-8.242490717735862e-11	-4.898080552262485e-11
tha	-8.73820216185095e-09	-5.8179794315549316e-09
aaj	-3.931343306451396e-10	8.615029523095785e-11
bhi	-1.0995692550919145e-10	-1.1369739594258021e-09
,	4.7910529710204486e-11	9.53570555850547e-12
iss	1.1586317029497334e-13	-5.802490710138386e-10
aadmi	-1.4306844554543008e-13	-1.0884537715583065e-10
nebhi	-2.0258640143037965e-13	5.851023138214728e-11
aatmahatya	-2.338323978889889e-12	9.056767141801814e-11
ki	-3.9060210144450935e-13	1.3763296058399987e-12
hai	-1.79172865780175e-13	-3.3479749528275704e-10
kyu	-2.672676316373135e-12	-3.381611213271185e-09
ki	-7.081488173632522e-14	-3.7247524509176344e-11
"""aay"	-3.699532867551536e-12	1.3902785866992673e-10
se	-4.1235379910978254e-14	-9.396740052736163e-10
jada	-1.7014238325521736e-13	-1.9377646154339345e-09
sampatti	-4.456237896049986e-13	1.2075379585141377e-10
thi	9.324173919945944e-14	-1.869769061801918e-10
aur	4.515702048402126e-14	-2.9282826163878894e-10
/	-5.989544255534385e-13	-1.0621403756516656e-10
notebandi	-1.8865600271214533e-13	-2.4946317234153526e-10
se	-3.642183126276177e-13	-1.1705830749164647e-11
ghabraya	-3.887320586953846e-12	-1.7064522017662398e-09
"tha"""	-1.5042104931431433e-12	-2.1415091921994645e-10
kaladhan!	-7.953655637750467e-14	-2.7545041803023196e-09
pic.twitter.com/whyzgeumhu	-3.821350354205055e-12	-2.643286700632075e-10
modiji	-4.6340142834111475e-10	0.0
apni	1.5174239642590237e-10	0.0
party	-4.290082955549224e-09	0.0
ko	1.111868153103046e-09	0.0
samajhate	1.3765402151477701e-09	0.0
hai,	1.358519186034357e-09	0.0
notebandi	1.1416694256638493e-09	0.0
gariboke	-2.525901550143317e-07	8.797645568847656e-05
liye.	-2.2266785748570328e-08	1.1920928955078125e-07
sansad	1.1850203041063878e-09	0.0
mai	3.709044182897969e-10	0.0
kyo	-5.543017778109061e-06	1.4662742614746094e-05
nahi	-2.1228296986919304e-07	2.384185791015625e-07
bolte.	-0.0002748077386058867	0.00035321712493896484
sachai	-0.0002516722015570849	0.9714692831039429
se	-9.934997251548339e-07	6.175041198730469e-05
darrte	-0.0002514957741368562	0.705265998840332
hai	-1.1579848546716676e-07	0.0007736682891845703
!	-1.5498023913096404e-06	6.937980651855469e-05
modi	0.0004203915596008301	-1.4471149278882933e-10
ji	9.5367431640625e-07	-1.8772758954982427e-12
ka	0.0	2.837919854084721e-14
decesion	7.152557373046875e-07	-5.371606631721093e-11
aacha	0.10969150066375732	-1.6773278730397578e-06
hai,	3.981590270996094e-05	-1.8297733106464875e-07
lekin	0.0	1.8669141482307444e-14
bank	2.384185791015625e-07	3.275987676119342e-14
staff	1.1920928955078125e-07	-9.058892010008548e-15
aur	0.0	-1.6625375663832653e-13
police	1.0728836059570312e-06	-3.4601396184039124e-13
ka	0.0	1.126548737650536e-14
help	0.0	-1.0444658918133676e-13
na	0.0	2.8930484852369986e-14
milne	1.1920928955078125e-07	-5.149547802063559e-11
se	0.0	2.6538738247998753e-14
notebandi	0.0	1.3924408501231333e-14
ka	0.0	-1.6218214379977447e-13
aser	0.0	-3.77191767403362e-14
dikh	0.0	-8.992061110470184e-15
reha	0.0	-5.482946995732929e-13
hai,	2.658367156982422e-05	-1.0193296131211921e-13
kau	1.2636184692382812e-05	4.537211495403426e-09
manega,	4.649162292480469e-05	-1.2769707609550096e-05
desh	0.07655709981918335	-0.04271305352449417
notebandi	0.00012433528900146484	-8.310806151712313e-05
